,spacing,phi,Sw,h,RF,compl_bbl_per_ft,compl_sd_conc,compl_lbs_sd_per_ft,eurpft
17,413.3694459980864,0.060870453478357164,0.32558118327776064,390.4193056100064,0.038271808412106305,33.40921142277824,30,1002.2763426833473,34.73788790226345
18,416.6303472769771,0.05505338540269637,0.2975284956746677,352.5364470332101,0.09083988787014688,73.21956275912329,50,3660.9781379561646,70.69078548064314
19,417.33359163606633,0.05510609283090331,0.2,364.87566143060087,0.0530754196156647,45.36270060636228,40,1814.5080242544914,48.81236307395729
20,417.8072745858222,0.05051592789580053,0.2701927922128021,373.5286380099349,0.06654719317130967,55.551695669642804,40,2222.067826785712,52.45473278517467
21,418.2232508861543,0.06143909086879148,0.3165382192239554,365.6375195177302,0.04146007142411269,31.611523252303158,40,1264.4609300921263,36.47258455930343
22,418.84940500098486,0.06915897168838525,0.26433818357835615,389.7491517205594,0.05428690994380114,46.599657024763935,40,1863.9862809905574,61.77083864054097
23,419.5599572994296,0.07188615630597496,0.2556668341116626,394.4886820132546,0.044792013174454644,31.502283186498733,50,1575.1141593249367,54.345094446088964
24,419.59158647760466,0.06635080385516894,0.36747226981006925,389.53969171409716,0.06110118524745646,46.61761563725168,50,2330.880781862584,57.421222292985775
25,420.9515105656845,0.06457247057558443,0.2887639492436988,359.4948632614151,0.07266312283279988,66.26407974208459,40,2650.563189683384,69.18605006804525
26,422.87888045781517,0.06197837217031934,0.20869426790519408,380.41438962251186,0.06365238669404316,51.93851906595744,50,2596.925953297872,68.80035100209464
27,423.0092893226118,0.05055835037657855,0.3113738049687056,405.3932204813479,0.05199937479005558,44.207679251174376,40,1768.307170046975,42.53236129608075
28,423.4900521977389,0.05637486880533042,0.30016428047068533,442.43269896317815,0.047535356411855446,45.75516868894588,30,1372.6550606683763,48.14014408641305
29,423.61284694223093,0.05869004870179447,0.2967903001441917,373.2486979631562,0.03491728523246497,31.057739693732266,30,931.7321908119679,31.21589339659
30,424.6390025993974,0.056649349318289834,0.30506026832832045,372.41359267659254,0.05112223370557276,45.9678863707805,40,1838.7154548312199,43.60294733320204
31,425.274205526569,0.057045587824871714,0.42415126828472655,419.2329969156718,0.06952488044087955,73.59493674845771,30,2207.8481024537314,55.78452976052241
32,425.5215276303888,0.06532023937870182,0.30566867759172195,462.85863316570163,0.052744545733272516,46.23289850011666,40,1849.3159400046666,64.54766526998378
33,425.5963163194028,0.059156718524662796,0.34643565731470505,446.80598106488105,0.0571961012582827,54.95463006709323,30,1648.6389020127967,57.60951801474277
34,426.31251731169,0.05209388180902096,0.2492405702348031,415.81925449486414,0.06575478050641324,66.45303198157008,30,1993.5909594471023,62.45483716494249
35,426.72036942745774,0.05518499151740327,0.3550079917113701,343.77514444212926,0.053327370079589737,45.4461705382261,40,1817.846821529044,38.147130886121595
36,426.90676805719784,0.06997359952001284,0.35002328215336576,470.3597221309954,0.0729572630735895,66.13199070784185,40,2645.279628313674,91.28139448575497
37,427.145162146786,0.05492306836870316,0.2513556859955847,451.64055832269776,0.051766432062353616,45.56527531552048,40,1822.611012620819,56.25557064721755
38,427.7456344027381,0.06816787610610599,0.29166599583279074,354.99791201230676,0.052764944449717854,46.19581668963336,40,1847.8326675853345,53.002124212901684
39,428.6228375622457,0.05992367515837229,0.3304899051580576,340.07074680811183,0.051730057247449245,45.450146345003716,40,1818.0058538001485,41.44399988781752
40,429.4504918850373,0.07338654406833625,0.3507895865058295,355.2291723187667,0.04096429782337604,32.43148670061114,40,1297.2594680244456,40.78943681190599
41,429.60628769836507,0.07307693951761958,0.2982375939327847,419.21113508252887,0.041950713946822545,33.62817509427392,40,1345.127003770957,53.08010787984334
42,429.71669679778523,0.05291263876223756,0.3486344726860509,383.6032348171258,0.05182728500933403,45.799435273820094,40,1831.977410952804,40.33905229317365
43,429.94774577844834,0.07017007090955295,0.23023224596126554,374.78452884589143,0.0536089623655477,47.57982485235968,40,1903.1929940943871,63.92414294669841
44,430.6913633012573,0.06765776899262398,0.24688021850801395,378.11590679284393,0.07086461769229173,65.19657828354958,40,2607.8631313419833,80.56025625251294
45,430.81474077197555,0.06442389288208651,0.2985779675553919,357.41106806788605,0.05080609766811451,45.003771512110575,40,1800.150860484423,48.430539846500466
46,431.01568426066797,0.04957755374550725,0.3219538443087052,372.2520452251251,0.08094779720296524,73.58014058593895,40,2943.2056234375577,59.813347045504145
47,431.9418480132538,0.05282442067932608,0.24383041197704095,345.3890482193332,0.05141835204611449,45.243171259863,40,1809.72685039452,41.978266422223825
48,432.0177258699892,0.06298961544963319,0.31541427430106755,415.1673089400661,0.05244688243292932,46.63813178379557,40,1865.525271351823,55.57247531138398
49,432.09565382555763,0.05393158332545084,0.33304534777477646,502.3343047252396,0.07603723118810989,72.84292011490109,40,2913.7168045960434,81.3311771661919
50,432.2020075389249,0.0775638931489638,0.30362708747901973,407.1379803087075,0.040828997640508596,34.18401136197971,40,1367.3604544791883,53.16393723992304
51,432.70294548807703,0.06064316005531157,0.24545281989845774,446.3750678597669,0.06377899709050233,55.374032180863644,40,2214.9612872345456,77.22434665039033
52,432.71198225528696,0.05852583192861394,0.2810563326808968,376.1140429288821,0.04252496060792102,31.507077521571247,50,1575.3538760785623,39.89545299744434
53,432.9721392940087,0.06210446098919566,0.28934765575179316,408.19998879269815,0.03969047310038315,35.17288317441352,30,1055.1864952324056,42.41483259531278
54,433.3160551188697,0.05791891180401655,0.26089905194280966,427.2796010595395,0.04012690353599778,32.864260660005264,40,1314.5704264002106,43.57077581084166
55,433.3471246283786,0.05533225901862615,0.30868418812551635,495.3410512756375,0.046950352784460705,45.15924338625391,30,1354.7773015876173,52.81442355938718
56,434.3924143443518,0.06318102635064583,0.30927724039309423,416.9758216191213,0.053632659346771236,46.43357656273167,40,1857.343062509267,58.080645235378505
57,434.8986036886221,0.04960957595326279,0.3118778631585448,451.06808078663533,0.036363576795634095,33.41058153704539,30,1002.3174461113616,33.36155614031396
58,435.0312800171045,0.057844394697854996,0.2741695310498699,423.74898329029264,0.03705479881998979,33.311957389352315,30,999.3587216805695,39.29059827443442
59,435.07730702796874,0.05433321830825327,0.29543120349919966,404.8791597646317,0.05785366066431315,45.94764089621271,50,2297.3820448106358,53.44783110314041
60,436.4344193457899,0.07541781559292923,0.38012365226563827,414.20811579926516,0.04984467156751106,45.14536948027843,40,1805.8147792111372,57.71037592464126
61,436.7473990574816,0.07662276327222094,0.2,392.58346540432103,0.041071860466340614,34.01066805559038,40,1360.4267222236151,59.13887469304756
62,436.8606538236608,0.06803491567533757,0.29341290140234927,381.4894036663168,0.042420706031239985,35.215529364799664,40,1408.6211745919866,46.56069019454882
63,437.0985842433953,0.061254249712720706,0.30622409250953236,352.55586465350143,0.0716695574692868,65.97166881722481,40,2638.866752688992,64.30075271103854
64,437.332948981888,0.06186928355616907,0.25833498336248467,408.94063186966275,0.04163039477362179,35.525929421764374,40,1421.037176870575,46.80415671009866
65,438.0914492078821,0.05574566657016815,0.3065741337957451,399.3098571128064,0.036750466880849916,33.39932497477715,30,1001.9797492433146,34.046100029727555
66,438.5174656041025,0.059948293962248246,0.31717862088787707,408.9132860914739,0.047169318229643264,45.43268025133368,30,1362.9804075400104,47.432957761079855
67,438.84200682412126,0.04866340522218702,0.30392929482223674,407.9448454282361,0.07123499445785002,66.95270124259908,40,2678.108049703963,59.180337964470176
68,439.11360071302204,0.05499186362721884,0.2818187047904177,362.07861449293785,0.03532635115767623,32.00726126710549,30,960.2178380131647,30.389924754436908
69,439.13768278227633,0.048274223649580575,0.24571829818088003,365.7080717114633,0.04354831318930081,32.07487700499464,50,1603.743850249732,34.88783435936478
70,439.54545631147107,0.04514715949129007,0.33173989056080877,431.5062895702762,0.044991881683778,37.78540545533947,40,1511.4162182135788,35.27114860935443
71,439.581730711046,0.07278370459026519,0.2555867604110626,367.57471804143336,0.038111537179756357,33.92059061865916,30,1017.6177185597749,45.709716784532816
72,440.639335309844,0.060609892961838475,0.27484471864852617,407.4928454714918,0.05277343358392682,45.5531182559361,40,1822.124730237444,57.057361694518534
73,440.79484483616386,0.04963975387891362,0.30361089810487,369.2109545443382,0.05687949920091287,46.69051510543943,50,2334.5257552719713,43.839640715785194
74,440.7987275790791,0.044357188910602446,0.28270349376593795,390.9962109769339,0.059665392275317586,53.056354765158495,40,2122.2541906063398,44.82462490598481
75,440.8475412139604,0.07605147453175491,0.25875248724176153,444.3534333349937,0.06294057840350785,65.69816328179415,30,1970.9448984538246,95.2219634948273
76,441.2599111973089,0.05327139943415661,0.2965725228659252,391.94840768316107,0.06897274443557083,73.77841195276181,30,2213.3523585828543,61.23967411822984
77,442.55645541284053,0.06846224323860563,0.3094974115394109,519.0292190708602,0.04017444384268148,34.737521763167145,40,1389.5008705266857,59.76478324037063
78,442.9912445996315,0.0566939148037321,0.3508761336780388,442.0871237494142,0.06911852315619278,64.59993732612482,40,2583.9974930449926,68.24644512226638
79,443.01316497099,0.0517634321604756,0.3518954796318391,378.4038933351854,0.039958922434610925,34.06438611175882,40,1362.575444470353,30.787375131610684
80,444.66231969918505,0.06488464408245397,0.31022015973711004,449.28467404988066,0.05024545927457888,45.30782741108415,40,1812.3130964433658,61.548819803352096
81,446.58799706332553,0.07039231241777719,0.3389368892532806,421.31151155785756,0.04206282389361179,34.97845549027763,40,1399.1382196111053,50.45398859689912
82,446.6812872826751,0.07159899260842457,0.3078984382839453,432.3187454089031,0.052602824990179355,45.8228548498956,40,1832.914193995824,68.96141867658848
83,448.32218933255587,0.050459028546555075,0.30489145152893365,432.171316855129,0.060226867134155294,47.318218081632466,50,2365.9109040816234,56.07206018090932
84,449.07109839189314,0.05144645916599658,0.355685169456164,409.33621342803866,0.07677222132434539,73.52575579684881,40,2941.0302318739523,64.0872371283761
85,449.0937360755902,0.06192408334322361,0.41283292300477803,389.6064882610795,0.04197405040015527,36.041161141969575,40,1441.646445678783,36.583385429256765
86,449.97567018965856,0.044018029230503644,0.33837433520552135,412.49359087291435,0.040686424349460966,32.45796530915566,40,1298.3186123662265,30.13125713324695
87,450.3253920745368,0.06571179471002864,0.2802009782858553,407.99537360098793,0.06361918430138677,52.475240912408836,50,2623.7620456204418,75.74306992779618
88,450.72959405364287,0.060807969659480994,0.3268185692439259,421.6450935386999,0.04059841644929835,35.319001436163745,40,1412.7600574465498,43.26965192512665
89,450.83820097371876,0.04948185025324462,0.2672686242620333,391.1537031583586,0.04377811961990269,37.2186605199481,40,1488.7464207979242,38.347276854588344
90,451.0816762260954,0.05182964477784326,0.2869227391582748,360.8637924541111,0.053832570972988596,47.59967140919033,40,1903.9868563676132,44.36872900391647
91,451.087232320368,0.059458014827570065,0.2987778181503981,416.0110604688797,0.04152816644988655,35.70976206330613,40,1428.3904825322452,44.51360538102209
92,451.1843864605413,0.06569910670031853,0.3099962356472758,393.6216200974282,0.05847503668564436,47.55491850772787,50,2377.7459253863935,64.49603049418829
93,451.6483922882052,0.06362736937051017,0.3381039072478823,417.32061219081237,0.0361136021418738,32.58606996077746,30,977.5820988233237,39.27294332925354
94,452.55495711351733,0.06098756812471099,0.36393743517528965,432.85561185989314,0.05687810552185358,46.69943083352912,50,2334.971541676456,59.21329186131752
95,452.8325353967285,0.052148429476641604,0.33342171011927396,415.2928534256169,0.06672202057409092,65.14467897325677,40,2605.787158930271,59.75472064377942
96,453.98578333284973,0.07244761974001912,0.3319163590503527,362.6420634924473,0.042587946774351945,37.202843407695724,40,1488.113736307829,46.49225847972046
97,454.57049657334164,0.055429089895224264,0.29642459322953285,301.8755329259761,0.052071746006113924,46.20912690949296,40,1848.3650763797184,38.1766881142084
98,455.0970293368851,0.056233632994480594,0.38725609918371523,377.6328983924782,0.03822330155719875,32.156645577058924,40,1286.265823082357,31.009567592470063
99,456.3376421491043,0.06523738221379917,0.26791153892257114,368.34038149620295,0.047703031280765196,45.76007467299279,30,1372.8022401897838,52.463860445213484
100,456.6927682791452,0.079547021888972,0.34506529490773913,372.0794825266268,0.04843027868786779,38.7776797946366,50,1938.8839897318298,58.73775000759193
101,457.36566180907573,0.06204106546311018,0.28457186785395333,398.4318862137561,0.07062176179106586,65.1317198524639,40,2605.268794098556,78.25642489084389
102,457.81058816039393,0.047486824656836235,0.31526487250901125,473.6539224436592,0.049991355142676934,44.95434550075021,40,1798.1738200300083,48.28988494434816
103,457.96031859143557,0.07390346560349294,0.2878621938982006,330.9575296875668,0.04950144755623621,45.282233179848255,40,1811.2893271939301,54.09603231382774
104,459.3174801747086,0.06600501752601592,0.3277619918690683,350.7919073878225,0.05150550162848647,45.730708471517566,40,1829.2283388607027,50.44692826347089
105,460.59584948018625,0.07374217190414248,0.2866549920416256,360.87477426615425,0.055212238066983985,45.21244365309188,50,2260.622182654594,66.13722977931192
106,460.6666972304023,0.06880992525246428,0.3167401555399949,384.0844411085626,0.050971255410354764,52.75411156466817,30,1582.6233469400452,58.089066560123534
107,460.9889992474702,0.05782639632883967,0.22511321247193683,400.83922532203985,0.05104624830279714,46.355942735194844,40,1854.2377094077938,57.90386333750443
108,461.77971359454216,0.048273344059364835,0.2661970652943757,371.7694610714944,0.06374920219377378,51.73520480561205,50,2586.7602402806024,53.11151588795039
109,462.06639088513174,0.053958366971265596,0.26583513134409464,396.90312212480933,0.0434193855331704,36.236799265190626,40,1449.471970607625,43.21589552219687
110,462.628264971025,0.055326978827153,0.37436987100850144,395.37993163238764,0.045748421943048886,47.20357547920794,30,1416.1072643762382,39.68222964485983
111,463.9329200972604,0.04014365224969138,0.2855960121258492,404.2513356471109,0.04710734447895334,45.507939821463566,30,1365.238194643907,34.71159587899775
112,464.52292691515373,0.0579260675775175,0.2939464920982544,429.8322671613219,0.0345974113182329,32.02589063005407,30,960.7767189016222,38.70615101159654
113,465.28940779855606,0.06970031378794675,0.30175766440987545,323.685052759323,0.054434372097790625,55.18406131973193,40,2207.362452789277,54.66111558431701
114,465.7942650991239,0.05971634674325917,0.3316631740416467,376.1145137568688,0.07289909830805921,73.25584262187225,40,2930.23370487489,69.83024424466034
115,466.3407566786499,0.06198427327810811,0.32028058524805864,381.0527351690666,0.04051441598821769,34.26424547711351,40,1370.5698190845405,41.5554299231579
116,466.6882387977841,0.05973865951714177,0.30528263362622343,453.00999292722514,0.051641020237878074,47.20394558137182,40,1888.1578232548727,62.07427167178335
117,468.18220066175843,0.05410412243485656,0.30226056723008304,415.5397617791176,0.04600199831653197,44.55958298582143,30,1336.787489574643,46.285649233843685
118,469.6318781623606,0.0485778119533993,0.28723123344497853,432.66219481669026,0.052899808421964324,47.51734968046567,40,1900.6939872186267,50.98774192660118
119,469.71493929146413,0.04535207017769261,0.27323899071027197,339.4967837728594,0.03601252900285058,32.324928794602556,30,969.7478638380767,25.931697439757233
120,471.2004140361623,0.05446825178725099,0.2701133043884146,425.2874445324007,0.059758342165815305,65.21177663246328,30,1956.3532989738985,65.22351519246433
121,471.7738068980853,0.05872027469836389,0.29743052213916044,379.7261739959782,0.04632332954267105,47.2490164193022,30,1417.470492579066,46.90293659204491
122,472.03058848193257,0.05135172255071305,0.3334003746719689,343.3609339823324,0.03985918926283408,35.48420496224225,40,1419.36819848969,30.296197166040983
123,479.9764739454461,0.07207567009982431,0.2555304640554782,410.0351481631226,0.04443284168241932,45.0716375373818,30,1352.149126121454,64.28346792016688
124,482.35815048714466,0.05444882197428893,0.24120704028140472,370.916005605643,0.05262923030860342,45.342741488059765,50,2267.137074402988,53.296973336432764
125,482.70751019455537,0.062277470917274154,0.20181734832780818,449.19925931886985,0.05200748437841939,45.14972249163581,50,2257.4861245817906,76.79637813189181
126,568.8860107339358,0.05937784101428766,0.28104886612704894,378.9219806885088,0.073563642048497,73.07486153017052,50,3653.743076508526,92.74288530061467
127,580.7560496685811,0.05620467668091982,0.29512117567662327,386.41817571663756,0.05469995148881001,53.426324272645836,50,2671.3162136322917,66.62599365893081
128,582.0401175018543,0.06196417484733128,0.3339165432095457,368.00321035239597,0.04796104295294741,45.31303751718835,50,2265.6518758594175,58.08727666722773
129,584.3716207872297,0.06496435184296591,0.307826641605411,367.3761639027006,0.04541931560152854,47.78854417863119,40,1911.5417671452476,60.06883632041019
130,595.6535182274555,0.06885557320974012,0.2869595827111102,340.6290744052056,0.06671142268442777,65.30481404150835,50,3265.2407020754176,91.04318152106674
131,596.1332561300646,0.06157123767018025,0.34979796284055326,420.07320024301197,0.03823753863700638,43.02269072498663,30,1290.680721749599,52.517375649041874
132,600.0572824521254,0.07107118221212792,0.2908957464780854,454.9570056465624,0.04224282386733033,45.32341886373187,40,1812.9367545492746,79.62293682284695
133,604.1453601233708,0.0634843122893087,0.2722809567546812,377.75503122019734,0.030196564374253006,33.05531117072865,30,991.6593351218595,43.617216459398726
134,606.3765671956119,0.052616727811443234,0.3151390036010332,345.66948187463856,0.03390672915434478,32.28919839619089,40,1291.5679358476357,35.08602490672569
135,606.7747804013807,0.06355532980093329,0.2981725859010489,400.5711496138609,0.06185691897165428,73.42575911759745,40,2937.030364703898,91.8747837376246
136,607.211464137636,0.06814197097789514,0.23631731000736605,367.26439467890964,0.048014629534855725,52.59964742724988,40,2103.985897089995,76.33761043809879
137,608.3777052527867,0.04239988080983552,0.29583578979906333,431.40168458278345,0.03299573203274638,34.03599986383103,40,1361.4399945532411,35.42175138074115
138,614.5926329774671,0.0554414453839951,0.3254693164470291,421.16347361342173,0.043231734180584326,45.32556673258909,40,1813.0226693035636,57.331791385557445
139,615.1844279388763,0.0604783633597081,0.30062064268162875,353.1582789899546,0.03600562444412359,32.20588451562909,50,1610.2942257814543,45.32903402471818
140,615.7199125413016,0.06048917162290402,0.37577918766283736,345.7780516079231,0.04530088905572004,45.50216319218647,50,2275.1081596093236,49.89095080166506
141,616.1982174734661,0.04714072176679925,0.34246138848715374,387.8951223085103,0.06833668731708215,71.77328512712258,50,3588.664256356129,69.36249684881618
142,616.4112073201767,0.05302666642159826,0.39944651643217177,465.6172495342548,0.04252256142024515,45.34102767063116,40,1813.6411068252464,53.24558125927163
143,616.5089283969999,0.057420426594425845,0.28189003307538657,338.2799013752868,0.0575999157678002,66.07856465684804,40,2643.1425862739216,67.85991873184491
144,617.1399784356441,0.05132800624323062,0.299312652119372,406.12139330833264,0.037704057084032426,44.85266323855225,30,1345.5798971565675,46.56127404987137
145,618.0230615647189,0.06109378984362091,0.2604283571164421,411.1789171492238,0.04356316520525748,52.558079591532845,30,1576.7423877459853,68.5252795700726
146,618.2293916078337,0.0672645303714207,0.29714709650693727,433.4996470552774,0.04369339091247881,46.11455757175817,40,1844.5823028703267,75.84435394479326
147,620.0984113646571,0.06238669025598884,0.32540991075614856,320.4617346438967,0.03946819090478769,46.95797459601548,30,1408.7392378804645,45.2204075822252
148,620.1977548967235,0.04025618764907138,0.29322404278930625,430.7753631583477,0.0415789052904325,46.37014564966477,40,1854.805825986591,43.29991671298463
149,620.7449943377296,0.07059200475011719,0.2680859553551112,385.70534822792416,0.05115828021919566,66.63099685699518,30,1998.9299057098556,86.69997491553926
150,621.8434694597092,0.07807696062766598,0.31412358001549706,438.173190527392,0.06232299400161959,72.38704949493196,40,2895.481979797278,124.58406907443744
151,622.1115135778919,0.06591932660243689,0.34982203363929637,436.0895484909335,0.043425839127675454,44.82885506347606,40,1793.1542025390424,69.17604019649289
152,623.5877606902158,0.07354172071784075,0.3197827297638725,448.0903591389196,0.04243677720411005,44.84617744221441,40,1793.8470976885765,81.26537999973539
153,623.8305979275804,0.06753259391502647,0.3501723601082907,386.12577645422897,0.04406344948313286,46.86647728348612,40,1874.6590913394448,63.81225948745593
154,624.9507673474069,0.06579297323321333,0.30999799362793456,432.73438656195117,0.03898280371578814,45.98144684129827,30,1379.4434052389481,65.56751168136186
155,625.0132746405721,0.058053090677440036,0.26187901724261287,357.26655722003943,0.04305570189546677,46.25234727428638,40,1850.093890971455,56.43957425569648
156,625.238028438224,0.07068147617054373,0.3398828861899876,352.08980513482226,0.04404725031968789,46.85322697283639,40,1874.1290789134555,61.981601383925295
157,627.1189879668373,0.05367239976462393,0.33773977123676824,407.07506610961616,0.04579740796244346,46.95804297479054,50,2347.9021487395266,56.932937411408574
158,628.448033694828,0.06683467946089418,0.2824803873962701,434.8785880315543,0.045753756268507834,56.17700183736111,30,1685.3100551208333,82.1520393725714
159,628.5406049405585,0.05317530148809118,0.30663544608770515,372.60188541706583,0.04157445563001318,46.19125581765851,40,1847.6502327063404,49.1807454726381
160,629.2601545639551,0.07198614122882951,0.2986097624274535,382.29012345495806,0.0411765641158275,45.566738533487275,40,1822.669541339491,68.51735328858649
161,630.1943490758913,0.04747853379424406,0.2766426905815738,430.14296687379573,0.03188454711547871,35.11938686928969,30,1053.5816060786908,40.666454352427245
162,630.237286828831,0.05097758750406701,0.31368759409804814,387.5950772166876,0.039844526757147884,47.80141331181118,30,1434.0423993543354,46.65204644504187
163,630.5349245289866,0.07772866041370827,0.34643674987899264,357.27641458751066,0.042873320797679186,53.77853743157077,30,1613.3561229471231,67.21836991170038
164,630.5657091004343,0.049495214017842216,0.31835991739653535,339.7036958106862,0.03540309371371816,36.48119663206697,40,1459.2478652826787,35.05167004601718
165,631.2951506892896,0.06087813561623954,0.28148708025245883,399.9625399105547,0.028262001005167733,32.79179011938738,30,983.7537035816214,42.763097542649504
166,631.6667781022595,0.06624604254801114,0.25952574461516764,421.5549921298502,0.037671618181268386,45.34029498650437,30,1360.2088495951311,67.41320937426022
167,632.0968920511943,0.05476203980354966,0.27798926768917864,434.2551409993077,0.04545233566561258,52.430965879772835,40,2097.2386351909136,67.58131693629566
168,634.1768852428618,0.057234547026468435,0.340615279821181,395.4887812180769,0.030346707937156735,34.82333955688545,30,1044.7001867065635,39.352456088721986
169,634.4230875887446,0.059957660345612625,0.29495907386735565,366.0356094154903,0.048011273115370456,53.57225027000136,40,2142.8900108000544,64.56885660520298
170,634.8034479589646,0.05539237893027599,0.27838015438510266,410.5060182833342,0.0467438170365817,51.9723269694194,40,2078.893078776776,66.70525003136656
171,635.2121863339519,0.05742693142578034,0.28996146848881343,386.84144855318067,0.036887579168717134,45.98760391770689,30,1379.6281175312067,50.63467845041396
172,636.765441131898,0.06925413096598038,0.3583138914917332,430.0601715929616,0.032842005134634214,33.85278297684581,40,1354.1113190738324,54.755184542893424
173,637.2033402299754,0.05617375643712797,0.2830173535097846,401.4961577478218,0.033983205516296446,33.98591088097235,40,1359.4364352388939,47.97162634269823
174,637.8252504673474,0.06291393359433482,0.2537993223535367,425.64225877858803,0.03164465359583136,32.501787410820675,40,1300.071496432827,55.25452171754396
175,640.1089609704632,0.051656414196324864,0.24448860768740446,435.2666160754515,0.04989182416516594,65.70160840438318,30,1971.0482521314955,74.32287041524475
176,641.1523997166305,0.07128545667905518,0.292443899642402,381.4653317782789,0.03592310308522089,44.38356493790314,30,1331.5069481370942,60.711443512426776
177,641.571670546914,0.046453538126559384,0.37625925131142385,414.1876221501604,0.044556149625150775,47.82465528399106,40,1912.9862113596425,46.99930276486826
178,641.7935211464052,0.06344148983298135,0.33999406799821097,476.9688073668516,0.0293650730352578,33.34051928651406,30,1000.2155785954218,51.56513464317738
179,641.8704771367121,0.07382906436159262,0.3304346116619066,454.03069984864845,0.0306065708580485,30.977795411976594,40,1239.1118164790637,60.4068523591847
180,642.3941618647337,0.06602981622052795,0.3153160807456312,383.7380888213289,0.03099014011328534,31.48441575507752,40,1259.3766302031008,47.31608483502046
181,642.5607277871338,0.059175520813999134,0.272114214771018,410.0003980029929,0.03374518851610756,33.935712976784146,40,1357.4285190713658,52.460713699290196
182,642.9839960446325,0.05348179168591182,0.36492804715308613,296.13275984055434,0.03612061549411107,34.600029074166294,50,1730.0014537083148,32.00288954681484
183,643.3626627977561,0.05121755079158745,0.3254692687424484,376.88473133842524,0.052834272124230336,55.31767074064348,50,2765.883537032174,60.63441957416023
184,643.3953515078704,0.05355430755492279,0.2421299300767985,443.5367036852321,0.03478378034545017,35.75586021069144,40,1430.2344084276574,55.19401402241847
185,643.7304909980627,0.06028659088894882,0.2717064664916967,371.4318037647261,0.04078287998187556,45.74317603929749,40,1829.7270415718995,58.65523657155382
186,644.3549342904478,0.06171834183493135,0.2526534155015752,384.4669543813678,0.039515909848212676,43.69258861397688,40,1747.7035445590752,61.860156919547855
187,644.9249991263129,0.04750667566073824,0.3098239456746385,339.47993953237807,0.03406048503711301,36.12924350133879,40,1445.1697400535518,33.49710206498375
188,645.2894784310895,0.05334515569081955,0.30592199584742086,300.71415404201696,0.06804906415639984,71.80753549070441,50,3590.3767745352206,66.98112401885099
189,646.2235740132264,0.047736021699802254,0.3332614508307161,328.98253979479443,0.04294250349986226,43.07983857799472,50,2153.991928899736,39.80735716978745
190,646.2467946758904,0.062232613061487994,0.32964689174651035,356.74473113236957,0.035602084214496905,35.348255704570356,40,1413.9302281828143,46.91066709661312
191,646.7957032860459,0.06525589225386853,0.30067472973436055,386.3613147614944,0.03807127456185498,46.698629803040326,30,1400.9588940912097,59.48064700000877
192,647.1456187908939,0.06473695043877843,0.21203552064370876,365.4551445618137,0.04999951839750658,56.660343934830045,40,2266.4137573932016,82.63791399498746
193,647.6980197182035,0.06175040186044054,0.2910013013279762,390.2438180691878,0.058978452165406745,66.070694519954,40,2642.8277807981603,89.41404660840692
